Vehicle ID,Timestamp,Speed (km/h)
Vehicle 1,2022-04-06 12:59:05,3.9600000000000004
Vehicle 1,2022-04-06 12:59:06,3.6
Vehicle 1,2022-04-06 12:59:07,3.6
Vehicle 1,2022-04-06 12:59:08,3.6
Vehicle 1,2022-04-06 12:59:09,3.6
Vehicle 1,2022-04-06 12:59:10,3.6
Vehicle 1,2022-04-06 12:59:11,3.6
Vehicle 1,2022-04-06 12:59:12,3.6
Vehicle 1,2022-04-06 12:59:13,3.6
Vehicle 1,2022-04-06 12:59:14,3.6
Vehicle 1,2022-04-06 12:59:15,3.6
Vehicle 1,2022-04-06 12:59:16,3.9600000000000004
Vehicle 1,2022-04-06 12:59:17,3.6
Vehicle 1,2022-04-06 12:59:18,3.6
Vehicle 1,2022-04-06 12:59:19,3.9600000000000004
Vehicle 1,2022-04-06 12:59:20,3.6
Vehicle 1,2022-04-06 12:59:21,3.6
Vehicle 1,2022-04-06 12:59:22,3.6
Vehicle 1,2022-04-06 12:59:23,3.6
Vehicle 1,2022-04-06 12:59:24,3.6
Vehicle 1,2022-04-06 12:59:25,3.6
Vehicle 1,2022-04-06 12:59:26,3.24
Vehicle 1,2022-04-06 12:59:27,3.6
Vehicle 1,2022-04-06 12:59:28,3.9600000000000004
Vehicle 1,2022-04-06 12:59:30,3.6
Vehicle 1,2022-04-06 12:59:31,3.6
Vehicle 1,2022-04-06 12:59:32,3.6
Vehicle 1,2022-04-06 12:59:33,3.6
Vehicle 1,2022-04-06 12:59:34,3.24
Vehicle 1,2022-04-06 12:59:35,3.24
Vehicle 1,2022-04-06 12:59:36,3.6
Vehicle 1,2022-04-06 12:59:37,3.9600000000000004
Vehicle 1,2022-04-06 12:59:38,3.6
Vehicle 1,2022-04-06 12:59:39,3.6
Vehicle 1,2022-04-06 12:59:40,3.6
Vehicle 1,2022-04-06 12:59:41,3.6
Vehicle 1,2022-04-06 12:59:42,3.24
Vehicle 1,2022-04-06 12:59:43,3.6
Vehicle 1,2022-04-06 12:59:44,3.6
Vehicle 1,2022-04-06 12:59:45,3.9600000000000004
Vehicle 1,2022-04-06 12:59:46,3.9600000000000004
Vehicle 1,2022-04-06 12:59:47,3.6
Vehicle 1,2022-04-06 12:59:48,3.6
Vehicle 1,2022-04-06 12:59:49,3.9600000000000004
Vehicle 1,2022-04-06 12:59:50,3.6
Vehicle 1,2022-04-06 12:59:51,3.6
Vehicle 1,2022-04-06 12:59:52,3.24
Vehicle 1,2022-04-06 12:59:53,3.24
Vehicle 1,2022-04-06 12:59:54,3.6
Vehicle 1,2022-04-06 12:59:55,3.9600000000000004
Vehicle 1,2022-04-06 12:59:56,3.6
Vehicle 1,2022-04-06 12:59:57,3.9600000000000004
Vehicle 1,2022-04-06 12:59:58,3.6
Vehicle 1,2022-04-06 12:59:59,3.24
Vehicle 1,2022-04-06 13:00:00,3.6
Vehicle 1,2022-04-06 13:00:01,3.6
Vehicle 1,2022-04-06 13:00:02,3.9600000000000004
Vehicle 1,2022-04-06 13:00:03,3.6
Vehicle 1,2022-04-06 13:00:04,3.9600000000000004
Vehicle 1,2022-04-06 13:00:05,3.24
Vehicle 1,2022-04-06 13:00:06,3.6
Vehicle 1,2022-04-06 13:00:07,3.6
Vehicle 1,2022-04-06 13:00:08,3.6
Vehicle 1,2022-04-06 13:00:09,3.6
Vehicle 1,2022-04-06 13:00:10,3.6
Vehicle 1,2022-04-06 13:00:11,3.24
Vehicle 1,2022-04-06 13:00:12,3.6
Vehicle 1,2022-04-06 13:00:13,3.6
Vehicle 1,2022-04-06 13:00:14,3.24
Vehicle 1,2022-04-06 13:00:15,3.6
Vehicle 1,2022-04-06 13:00:16,3.9600000000000004
Vehicle 1,2022-04-06 13:00:17,3.6
Vehicle 1,2022-04-06 13:00:18,3.24
Vehicle 1,2022-04-06 13:00:19,3.6
Vehicle 1,2022-04-06 13:00:20,3.6
Vehicle 1,2022-04-06 13:00:21,3.6
Vehicle 1,2022-04-06 13:00:22,3.9600000000000004
Vehicle 1,2022-04-06 13:00:23,3.6
Vehicle 1,2022-04-06 13:00:24,3.9600000000000004
Vehicle 1,2022-04-06 13:00:25,3.6
Vehicle 1,2022-04-06 13:00:26,3.6
Vehicle 1,2022-04-06 13:00:27,3.9600000000000004
Vehicle 1,2022-04-06 13:00:28,3.9600000000000004
Vehicle 1,2022-04-06 13:00:29,3.6
Vehicle 1,2022-04-06 13:00:30,3.6
Vehicle 1,2022-04-06 13:00:31,3.9600000000000004
Vehicle 1,2022-04-06 13:00:32,3.6
Vehicle 1,2022-04-06 13:00:33,1.8
Vehicle 1,2022-04-06 13:00:34,0.36000000000000004
Vehicle 1,2022-04-06 13:00:35,1.8
Vehicle 1,2022-04-06 13:00:36,3.6
Vehicle 1,2022-04-06 13:00:37,1.8
Vehicle 1,2022-04-06 13:00:38,2.8800000000000003
Vehicle 1,2022-04-06 13:00:39,3.9600000000000004
Vehicle 1,2022-04-06 13:00:40,1.8
Vehicle 1,2022-04-06 13:00:41,2.8800000000000003
Vehicle 1,2022-04-06 13:00:42,2.16
Vehicle 1,2022-04-06 13:00:43,2.52
Vehicle 1,2022-04-06 13:00:44,0.36000000000000004
Vehicle 1,2022-04-06 13:00:45,0.0
Vehicle 1,2022-04-06 13:00:46,0.36000000000000004
Vehicle 1,2022-04-06 13:00:47,3.24
Vehicle 1,2022-04-06 13:00:48,3.9600000000000004
Vehicle 1,2022-04-06 13:00:49,3.24
Vehicle 1,2022-04-06 13:00:50,3.6
Vehicle 1,2022-04-06 13:00:51,3.6
Vehicle 1,2022-04-06 13:00:52,3.9600000000000004
Vehicle 1,2022-04-06 13:00:53,3.24
Vehicle 1,2022-04-06 13:00:54,3.6
Vehicle 1,2022-04-06 13:00:55,3.9600000000000004
Vehicle 1,2022-04-06 13:00:56,4.32
Vehicle 1,2022-04-06 13:00:57,3.9600000000000004
Vehicle 1,2022-04-06 13:00:58,3.9600000000000004
Vehicle 1,2022-04-06 13:00:59,3.6
Vehicle 1,2022-04-06 13:01:00,3.24
Vehicle 1,2022-04-06 13:01:01,3.9600000000000004
Vehicle 1,2022-04-06 13:01:02,3.9600000000000004
Vehicle 1,2022-04-06 13:01:03,3.6
Vehicle 1,2022-04-06 13:01:04,3.6
Vehicle 1,2022-04-06 13:01:05,3.9600000000000004
Vehicle 1,2022-04-06 13:01:06,3.9600000000000004
Vehicle 1,2022-04-06 13:01:07,3.6
Vehicle 1,2022-04-06 13:01:08,3.6
Vehicle 1,2022-04-06 13:01:09,3.9600000000000004
Vehicle 1,2022-04-06 13:01:10,3.6
Vehicle 1,2022-04-06 13:01:11,3.6
Vehicle 1,2022-04-06 13:01:12,3.24
Vehicle 1,2022-04-06 13:01:13,4.32
Vehicle 1,2022-04-06 13:01:14,3.6
Vehicle 1,2022-04-06 13:01:15,4.32
Vehicle 1,2022-04-06 13:01:16,3.6
Vehicle 1,2022-04-06 13:01:17,3.6
Vehicle 1,2022-04-06 13:01:18,3.9600000000000004
Vehicle 1,2022-04-06 13:01:19,3.24
Vehicle 1,2022-04-06 13:01:20,3.24
Vehicle 1,2022-04-06 13:01:21,3.6
Vehicle 1,2022-04-06 13:01:22,3.6
Vehicle 1,2022-04-06 13:01:23,3.24
Vehicle 1,2022-04-06 13:01:24,3.9600000000000004
Vehicle 1,2022-04-06 13:01:25,3.24
Vehicle 1,2022-04-06 13:01:26,3.24
Vehicle 1,2022-04-06 13:01:27,3.24
Vehicle 1,2022-04-06 13:01:28,3.6
Vehicle 1,2022-04-06 13:01:29,3.24
Vehicle 1,2022-04-06 13:01:30,3.6
Vehicle 1,2022-04-06 13:01:31,3.6
Vehicle 1,2022-04-06 13:01:32,3.6
Vehicle 1,2022-04-06 13:01:33,3.6
Vehicle 1,2022-04-06 13:01:34,3.6
Vehicle 1,2022-04-06 13:01:35,3.6
Vehicle 1,2022-04-06 13:01:36,3.9600000000000004
Vehicle 1,2022-04-06 13:01:37,3.6
Vehicle 1,2022-04-06 13:01:38,3.6
Vehicle 1,2022-04-06 13:01:39,3.6
Vehicle 1,2022-04-06 13:01:40,3.9600000000000004
Vehicle 1,2022-04-06 13:01:41,3.6
Vehicle 1,2022-04-06 13:01:42,3.24
Vehicle 1,2022-04-06 13:01:43,3.24
Vehicle 1,2022-04-06 13:01:44,3.6
Vehicle 1,2022-04-06 13:01:45,3.6
Vehicle 1,2022-04-06 13:01:46,3.6
Vehicle 1,2022-04-06 13:01:47,3.6
Vehicle 1,2022-04-06 13:01:48,3.9600000000000004
Vehicle 1,2022-04-06 13:01:49,3.6
Vehicle 1,2022-04-06 13:01:50,3.6
Vehicle 1,2022-04-06 13:01:51,3.6
Vehicle 1,2022-04-06 13:01:52,3.6
Vehicle 1,2022-04-06 13:01:53,3.6
Vehicle 1,2022-04-06 13:01:54,3.6
Vehicle 1,2022-04-06 13:01:55,3.6
Vehicle 1,2022-04-06 13:01:56,3.6
Vehicle 1,2022-04-06 13:01:57,3.6
Vehicle 1,2022-04-06 13:01:58,3.9600000000000004
Vehicle 1,2022-04-06 13:01:59,3.6
Vehicle 1,2022-04-06 13:02:00,3.9600000000000004
Vehicle 1,2022-04-06 13:02:01,3.6
Vehicle 1,2022-04-06 13:02:03,3.6
Vehicle 1,2022-04-06 13:02:04,3.9600000000000004
Vehicle 1,2022-04-06 13:02:05,3.6
Vehicle 1,2022-04-06 13:02:06,3.6
Vehicle 1,2022-04-06 13:02:07,3.6
Vehicle 1,2022-04-06 13:02:08,3.6
Vehicle 1,2022-04-06 13:02:09,3.6
Vehicle 1,2022-04-06 13:02:10,3.6
Vehicle 1,2022-04-06 13:02:11,3.6
Vehicle 1,2022-04-06 13:02:12,3.6
Vehicle 1,2022-04-06 13:02:13,3.24
Vehicle 1,2022-04-06 13:02:14,3.6
Vehicle 1,2022-04-06 13:02:15,3.9600000000000004
Vehicle 1,2022-04-06 13:02:16,3.6
Vehicle 1,2022-04-06 13:02:17,3.6
Vehicle 1,2022-04-06 13:02:18,3.6
Vehicle 1,2022-04-06 13:02:19,3.9600000000000004
Vehicle 1,2022-04-06 13:02:20,3.9600000000000004
Vehicle 1,2022-04-06 13:02:21,3.9600000000000004
Vehicle 1,2022-04-06 13:02:22,3.6
Vehicle 1,2022-04-06 13:02:23,3.6
Vehicle 1,2022-04-06 13:02:24,3.6
Vehicle 1,2022-04-06 13:02:25,3.24
Vehicle 1,2022-04-06 13:02:26,3.6
Vehicle 1,2022-04-06 13:02:27,3.6
Vehicle 1,2022-04-06 13:02:28,3.6
Vehicle 1,2022-04-06 13:02:29,3.9600000000000004
Vehicle 1,2022-04-06 13:02:30,3.6
Vehicle 1,2022-04-06 13:02:31,3.6
Vehicle 1,2022-04-06 13:02:32,3.9600000000000004
Vehicle 1,2022-04-06 13:02:33,3.6
Vehicle 1,2022-04-06 13:02:34,3.9600000000000004
Vehicle 1,2022-04-06 13:02:35,3.9600000000000004
Vehicle 1,2022-04-06 13:02:36,3.9600000000000004
Vehicle 1,2022-04-06 13:02:37,3.9600000000000004
Vehicle 1,2022-04-06 13:02:38,3.9600000000000004
Vehicle 1,2022-04-06 13:02:39,3.6
Vehicle 1,2022-04-06 13:02:40,3.6
Vehicle 1,2022-04-06 13:02:41,3.9600000000000004
Vehicle 1,2022-04-06 13:02:42,3.6
Vehicle 1,2022-04-06 13:02:43,3.9600000000000004
Vehicle 1,2022-04-06 13:02:44,3.9600000000000004
Vehicle 1,2022-04-06 13:02:45,3.9600000000000004
Vehicle 1,2022-04-06 13:02:46,3.9600000000000004
Vehicle 1,2022-04-06 13:02:47,3.9600000000000004
Vehicle 1,2022-04-06 13:02:48,4.32
Vehicle 1,2022-04-06 13:02:49,4.32
Vehicle 1,2022-04-06 13:02:50,3.9600000000000004
Vehicle 1,2022-04-06 13:02:51,3.9600000000000004
Vehicle 1,2022-04-06 13:02:52,3.9600000000000004
Vehicle 1,2022-04-06 13:02:53,3.9600000000000004
Vehicle 1,2022-04-06 13:02:54,4.32
Vehicle 1,2022-04-06 13:02:55,3.6
Vehicle 1,2022-04-06 13:02:56,3.9600000000000004
Vehicle 1,2022-04-06 13:02:57,3.9600000000000004
Vehicle 1,2022-04-06 13:02:58,3.9600000000000004
Vehicle 1,2022-04-06 13:02:59,4.32
Vehicle 1,2022-04-06 13:03:00,4.32
Vehicle 1,2022-04-06 13:03:01,4.32
Vehicle 1,2022-04-06 13:03:02,4.32
Vehicle 1,2022-04-06 13:03:03,4.32
Vehicle 1,2022-04-06 13:03:04,4.32
Vehicle 1,2022-04-06 13:03:05,4.32
Vehicle 1,2022-04-06 13:03:06,4.32
Vehicle 1,2022-04-06 13:03:07,3.6
Vehicle 1,2022-04-06 13:03:08,3.6
Vehicle 1,2022-04-06 13:03:09,3.6
Vehicle 1,2022-04-06 13:03:10,3.6
Vehicle 1,2022-04-06 13:03:11,3.6
Vehicle 1,2022-04-06 13:03:12,3.9600000000000004
Vehicle 1,2022-04-06 13:03:13,3.6
Vehicle 1,2022-04-06 13:03:14,3.9600000000000004
Vehicle 1,2022-04-06 13:03:15,3.9600000000000004
Vehicle 1,2022-04-06 13:03:16,3.9600000000000004
Vehicle 1,2022-04-06 13:03:17,3.9600000000000004
Vehicle 1,2022-04-06 13:03:18,3.9600000000000004
Vehicle 1,2022-04-06 13:03:19,3.6
Vehicle 1,2022-04-06 13:03:20,3.6
Vehicle 1,2022-04-06 13:03:21,3.6
Vehicle 1,2022-04-06 13:03:22,3.6
Vehicle 1,2022-04-06 13:03:23,3.6
Vehicle 1,2022-04-06 13:03:24,3.6
Vehicle 1,2022-04-06 13:03:25,3.24
Vehicle 1,2022-04-06 13:03:26,3.6
Vehicle 1,2022-04-06 13:03:27,3.6
Vehicle 1,2022-04-06 13:03:28,3.6
Vehicle 1,2022-04-06 13:03:29,3.6
Vehicle 1,2022-04-06 13:03:30,3.6
Vehicle 1,2022-04-06 13:03:31,3.6
Vehicle 1,2022-04-06 13:03:32,3.6
Vehicle 1,2022-04-06 13:03:33,3.6
Vehicle 1,2022-04-06 13:03:34,3.6
Vehicle 1,2022-04-06 13:03:35,3.6
Vehicle 1,2022-04-06 13:03:36,3.6
Vehicle 1,2022-04-06 13:03:37,3.6
Vehicle 1,2022-04-06 13:03:38,3.24
Vehicle 1,2022-04-06 13:03:39,3.6
Vehicle 1,2022-04-06 13:03:40,3.9600000000000004
Vehicle 1,2022-04-06 13:03:41,3.6
Vehicle 1,2022-04-06 13:03:42,3.6
Vehicle 1,2022-04-06 13:03:43,3.6
Vehicle 1,2022-04-06 13:03:44,3.24
Vehicle 1,2022-04-06 13:03:45,3.6
Vehicle 1,2022-04-06 13:03:46,3.6
Vehicle 1,2022-04-06 13:03:47,3.6
Vehicle 1,2022-04-06 13:03:48,3.6
Vehicle 1,2022-04-06 13:03:49,3.6
Vehicle 1,2022-04-06 13:03:50,3.9600000000000004
Vehicle 1,2022-04-06 13:03:51,3.6
Vehicle 1,2022-04-06 13:03:52,3.6
Vehicle 1,2022-04-06 13:03:53,3.6
Vehicle 1,2022-04-06 13:03:54,3.6
Vehicle 1,2022-04-06 13:03:55,3.6
Vehicle 1,2022-04-06 13:03:56,3.6
Vehicle 1,2022-04-06 13:03:57,3.6
Vehicle 1,2022-04-06 13:03:58,3.6
Vehicle 1,2022-04-06 13:03:59,3.6
Vehicle 1,2022-04-06 13:04:00,3.6
Vehicle 1,2022-04-06 13:04:01,3.6
Vehicle 1,2022-04-06 13:04:02,3.24
Vehicle 1,2022-04-06 13:04:03,3.6
Vehicle 1,2022-04-06 13:04:04,3.24
Vehicle 1,2022-04-06 13:04:05,3.6
Vehicle 1,2022-04-06 13:04:06,3.9600000000000004
Vehicle 1,2022-04-06 13:04:07,3.6
Vehicle 1,2022-04-06 13:04:08,3.6
Vehicle 1,2022-04-06 13:04:09,3.9600000000000004
Vehicle 1,2022-04-06 13:04:10,3.6
Vehicle 1,2022-04-06 13:04:11,3.6
Vehicle 1,2022-04-06 13:04:12,2.52
Vehicle 1,2022-04-06 13:04:13,3.6
Vehicle 1,2022-04-06 13:04:14,3.6
Vehicle 1,2022-04-06 13:04:15,3.9600000000000004
Vehicle 1,2022-04-06 13:04:16,3.6
Vehicle 1,2022-04-06 13:04:17,3.6
Vehicle 1,2022-04-06 13:04:18,3.6
Vehicle 1,2022-04-06 13:04:19,3.6
Vehicle 1,2022-04-06 13:04:20,3.9600000000000004
Vehicle 1,2022-04-06 13:04:21,3.6
Vehicle 1,2022-04-06 13:04:22,3.24
Vehicle 1,2022-04-06 13:04:23,3.6
Vehicle 1,2022-04-06 13:04:24,3.6
Vehicle 1,2022-04-06 13:04:25,3.6
Vehicle 1,2022-04-06 13:04:26,3.6
Vehicle 1,2022-04-06 13:04:27,3.6
Vehicle 1,2022-04-06 13:04:28,3.9600000000000004
Vehicle 1,2022-04-06 13:04:29,3.6
Vehicle 1,2022-04-06 13:04:30,3.9600000000000004
Vehicle 1,2022-04-06 13:04:31,3.9600000000000004
Vehicle 1,2022-04-06 13:04:32,3.6
Vehicle 1,2022-04-06 13:04:33,3.6
Vehicle 1,2022-04-06 13:04:34,3.6
Vehicle 1,2022-04-06 13:04:35,3.9600000000000004
Vehicle 1,2022-04-06 13:04:36,3.6
Vehicle 1,2022-04-06 13:04:37,3.6
Vehicle 1,2022-04-06 13:04:38,3.6
Vehicle 1,2022-04-06 13:04:39,3.6
Vehicle 1,2022-04-06 13:04:40,3.9600000000000004
Vehicle 1,2022-04-06 13:04:41,3.6
Vehicle 1,2022-04-06 13:04:42,3.6
Vehicle 1,2022-04-06 13:04:43,3.6
Vehicle 1,2022-04-06 13:04:44,3.6
Vehicle 1,2022-04-06 13:04:46,3.6
Vehicle 1,2022-04-06 13:04:47,3.6
Vehicle 1,2022-04-06 13:04:48,2.52
Vehicle 1,2022-04-06 13:04:49,2.8800000000000003
Vehicle 1,2022-04-06 13:04:50,1.4400000000000002
Vehicle 1,2022-04-06 13:04:51,2.52
Vehicle 1,2022-04-06 13:04:52,4.32
Vehicle 1,2022-04-06 13:04:53,5.4
Vehicle 1,2022-04-06 13:04:54,6.12
Vehicle 1,2022-04-06 13:04:55,4.32
Vehicle 1,2022-04-06 13:04:56,3.9600000000000004
Vehicle 1,2022-04-06 13:04:57,3.6
Vehicle 1,2022-04-06 13:04:58,3.9600000000000004
Vehicle 1,2022-04-06 13:04:59,3.9600000000000004
Vehicle 1,2022-04-06 13:05:00,3.9600000000000004
Vehicle 1,2022-04-06 13:05:01,3.6
Vehicle 1,2022-04-06 13:05:02,3.6
Vehicle 1,2022-04-06 13:05:03,3.6
Vehicle 1,2022-04-06 13:05:04,3.9600000000000004
Vehicle 1,2022-04-06 13:05:05,3.9600000000000004
Vehicle 1,2022-04-06 13:05:06,3.6
Vehicle 1,2022-04-06 13:05:07,3.9600000000000004
Vehicle 1,2022-04-06 13:05:08,3.6
Vehicle 1,2022-04-06 13:05:09,2.16
Vehicle 1,2022-04-06 13:05:10,0.7200000000000001
Vehicle 1,2022-04-06 13:05:11,0.7200000000000001
Vehicle 1,2022-04-06 13:05:12,0.36000000000000004
Vehicle 1,2022-04-06 13:05:13,0.7200000000000001
Vehicle 1,2022-04-06 13:05:14,0.7200000000000001
Vehicle 1,2022-04-06 13:05:15,0.7200000000000001
Vehicle 1,2022-04-06 13:05:16,0.7200000000000001
Vehicle 1,2022-04-06 13:05:17,0.7200000000000001
Vehicle 1,2022-04-06 13:05:18,1.4400000000000002
Vehicle 1,2022-04-06 13:05:19,2.8800000000000003
Vehicle 1,2022-04-06 13:05:20,6.12
Vehicle 1,2022-04-06 13:05:21,4.32
Vehicle 1,2022-04-06 13:05:22,3.24
Vehicle 1,2022-04-06 13:05:23,4.32
Vehicle 1,2022-04-06 13:05:24,2.16
Vehicle 1,2022-04-06 13:05:25,2.8800000000000003
Vehicle 1,2022-04-06 13:05:26,3.9600000000000004
Vehicle 1,2022-04-06 13:05:27,3.9600000000000004
Vehicle 1,2022-04-06 13:05:28,3.6
Vehicle 1,2022-04-06 13:05:29,2.8800000000000003
Vehicle 1,2022-04-06 13:05:30,3.6
Vehicle 1,2022-04-06 13:05:31,3.9600000000000004
Vehicle 1,2022-04-06 13:05:32,3.9600000000000004
Vehicle 1,2022-04-06 13:05:33,3.9600000000000004
Vehicle 1,2022-04-06 13:05:34,3.6
Vehicle 1,2022-04-06 13:05:35,3.9600000000000004
Vehicle 1,2022-04-06 13:05:36,3.9600000000000004
Vehicle 1,2022-04-06 13:05:37,3.6
Vehicle 1,2022-04-06 13:05:38,3.9600000000000004
Vehicle 1,2022-04-06 13:05:39,3.6
Vehicle 1,2022-04-06 13:05:40,3.6
Vehicle 1,2022-04-06 13:05:41,3.6
Vehicle 1,2022-04-06 13:05:42,3.6
Vehicle 1,2022-04-06 13:05:43,3.6
Vehicle 1,2022-04-06 13:05:44,3.6
Vehicle 1,2022-04-06 13:05:45,3.6
Vehicle 1,2022-04-06 13:05:46,3.9600000000000004
Vehicle 1,2022-04-06 13:05:47,3.9600000000000004
Vehicle 1,2022-04-06 13:05:48,3.9600000000000004
Vehicle 1,2022-04-06 13:05:49,3.6
Vehicle 1,2022-04-06 13:05:50,3.9600000000000004
Vehicle 1,2022-04-06 13:05:51,4.32
Vehicle 1,2022-04-06 13:05:52,3.6
Vehicle 1,2022-04-06 13:05:53,3.9600000000000004
Vehicle 1,2022-04-06 13:05:54,3.24
Vehicle 1,2022-04-06 13:05:55,3.24
Vehicle 1,2022-04-06 13:05:56,3.6
Vehicle 1,2022-04-06 13:05:57,3.9600000000000004
Vehicle 1,2022-04-06 13:05:58,3.6
Vehicle 1,2022-04-06 13:05:59,3.6
Vehicle 1,2022-04-06 13:06:00,3.6
Vehicle 1,2022-04-06 13:06:01,3.9600000000000004
Vehicle 1,2022-04-06 13:06:02,3.24
Vehicle 1,2022-04-06 13:06:03,3.6
Vehicle 1,2022-04-06 13:06:04,3.6
Vehicle 1,2022-04-06 13:06:05,3.6
Vehicle 1,2022-04-06 13:06:06,3.24
Vehicle 1,2022-04-06 13:06:07,3.24
Vehicle 1,2022-04-06 13:06:08,3.6
Vehicle 1,2022-04-06 13:06:09,3.9600000000000004
Vehicle 1,2022-04-06 13:06:10,3.6
Vehicle 1,2022-04-06 13:06:11,3.24
Vehicle 1,2022-04-06 13:06:12,3.6
Vehicle 1,2022-04-06 13:06:13,3.6
Vehicle 1,2022-04-06 13:06:14,3.9600000000000004
Vehicle 1,2022-04-06 13:06:15,3.6
Vehicle 1,2022-04-06 13:06:16,3.9600000000000004
Vehicle 1,2022-04-06 13:06:17,3.6
Vehicle 1,2022-04-06 13:06:18,3.6
Vehicle 1,2022-04-06 13:06:19,3.6
Vehicle 1,2022-04-06 13:06:20,3.6
Vehicle 1,2022-04-06 13:06:21,3.24
Vehicle 1,2022-04-06 13:06:22,3.6
Vehicle 1,2022-04-06 13:06:23,3.6
Vehicle 1,2022-04-06 13:06:24,3.6
Vehicle 1,2022-04-06 13:06:25,3.24
Vehicle 1,2022-04-06 13:06:26,3.6
Vehicle 1,2022-04-06 13:06:27,3.6
Vehicle 1,2022-04-06 13:06:28,3.6
Vehicle 1,2022-04-06 13:06:29,3.6
Vehicle 1,2022-04-06 13:06:30,3.9600000000000004
Vehicle 1,2022-04-06 13:06:31,3.6
Vehicle 1,2022-04-06 13:06:32,3.6
Vehicle 1,2022-04-06 13:06:33,3.6
Vehicle 1,2022-04-06 13:06:34,3.6
Vehicle 1,2022-04-06 13:06:35,3.6
Vehicle 1,2022-04-06 13:06:36,3.6
Vehicle 1,2022-04-06 13:06:37,3.6
Vehicle 1,2022-04-06 13:06:38,3.6
Vehicle 1,2022-04-06 13:06:39,3.6
Vehicle 1,2022-04-06 13:06:40,3.6
Vehicle 1,2022-04-06 13:06:41,3.6
Vehicle 1,2022-04-06 13:06:42,3.6
Vehicle 1,2022-04-06 13:06:43,3.9600000000000004
Vehicle 1,2022-04-06 13:06:44,3.6
Vehicle 1,2022-04-06 13:06:45,3.6
Vehicle 1,2022-04-06 13:06:46,3.9600000000000004
Vehicle 1,2022-04-06 13:06:47,3.24
Vehicle 1,2022-04-06 13:06:48,3.24
Vehicle 1,2022-04-06 13:06:49,3.6
Vehicle 1,2022-04-06 13:06:50,3.6
Vehicle 1,2022-04-06 13:06:51,3.6
Vehicle 1,2022-04-06 13:06:52,3.6
Vehicle 1,2022-04-06 13:06:53,3.6
Vehicle 1,2022-04-06 13:06:54,3.6
Vehicle 1,2022-04-06 13:06:55,3.6
Vehicle 1,2022-04-06 13:06:56,3.6
Vehicle 1,2022-04-06 13:06:57,3.6
Vehicle 1,2022-04-06 13:06:58,3.6
Vehicle 1,2022-04-06 13:06:59,3.6
Vehicle 1,2022-04-06 13:07:00,3.6
Vehicle 1,2022-04-06 13:07:01,3.6
Vehicle 1,2022-04-06 13:07:02,3.6
Vehicle 1,2022-04-06 13:07:03,3.6
Vehicle 1,2022-04-06 13:07:04,3.9600000000000004
Vehicle 1,2022-04-06 13:07:05,3.9600000000000004
Vehicle 1,2022-04-06 13:07:06,3.6
Vehicle 1,2022-04-06 13:07:07,3.6
Vehicle 1,2022-04-06 13:07:08,3.6
Vehicle 1,2022-04-06 13:07:09,3.6
Vehicle 1,2022-04-06 13:07:10,3.6
Vehicle 1,2022-04-06 13:07:11,3.9600000000000004
Vehicle 1,2022-04-06 13:07:12,3.9600000000000004
Vehicle 1,2022-04-06 13:07:13,3.6
Vehicle 1,2022-04-06 13:07:14,3.9600000000000004
Vehicle 1,2022-04-06 13:07:15,3.6
Vehicle 1,2022-04-06 13:07:16,3.9600000000000004
Vehicle 1,2022-04-06 13:07:17,3.6
Vehicle 1,2022-04-06 13:07:18,3.9600000000000004
Vehicle 1,2022-04-06 13:07:19,3.6
Vehicle 1,2022-04-06 13:07:20,3.24
Vehicle 1,2022-04-06 13:07:21,3.9600000000000004
Vehicle 1,2022-04-06 13:07:22,4.32
Vehicle 1,2022-04-06 13:07:23,4.32
Vehicle 1,2022-04-06 13:07:24,4.32
Vehicle 1,2022-04-06 13:07:25,4.32
Vehicle 1,2022-04-06 13:07:26,3.6
Vehicle 1,2022-04-06 13:07:27,4.32
Vehicle 1,2022-04-06 13:07:28,3.6
Vehicle 1,2022-04-06 13:07:30,3.6
Vehicle 1,2022-04-06 13:07:31,3.9600000000000004
Vehicle 1,2022-04-06 13:07:32,3.9600000000000004
Vehicle 1,2022-04-06 13:07:33,3.9600000000000004
Vehicle 1,2022-04-06 13:07:34,3.6
Vehicle 1,2022-04-06 13:07:35,3.9600000000000004
Vehicle 1,2022-04-06 13:07:36,3.9600000000000004
Vehicle 1,2022-04-06 13:07:37,4.32
Vehicle 1,2022-04-06 13:07:38,4.32
Vehicle 1,2022-04-06 13:07:39,3.9600000000000004
Vehicle 1,2022-04-06 13:07:40,3.9600000000000004
Vehicle 1,2022-04-06 13:07:41,3.9600000000000004
Vehicle 1,2022-04-06 13:07:42,3.9600000000000004
Vehicle 1,2022-04-06 13:07:43,3.9600000000000004
Vehicle 1,2022-04-06 13:07:44,3.9600000000000004
Vehicle 1,2022-04-06 13:07:45,3.9600000000000004
Vehicle 1,2022-04-06 13:07:46,3.9600000000000004
Vehicle 1,2022-04-06 13:07:47,3.9600000000000004
Vehicle 1,2022-04-06 13:07:48,3.9600000000000004
Vehicle 1,2022-04-06 13:07:49,3.9600000000000004
Vehicle 1,2022-04-06 13:07:50,3.9600000000000004
Vehicle 1,2022-04-06 13:07:51,3.9600000000000004
Vehicle 1,2022-04-06 13:07:52,3.9600000000000004
Vehicle 1,2022-04-06 13:07:53,3.6
Vehicle 1,2022-04-06 13:07:54,3.9600000000000004
Vehicle 1,2022-04-06 13:07:55,3.9600000000000004
Vehicle 1,2022-04-06 13:07:56,3.24
